page_key,url,block_type,order,title,content
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,7,시설안내,편의시설
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,9,시설안내,층별안내
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,11,시설안내,의무실(First Aid) 위치 : 과학관 1층 제공약품 : 일반의약품 대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,12,시설안내,의무실(First Aid)
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,13,시설안내,위치 : 과학관 1층
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,14,시설안내,제공약품 : 일반의약품
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,15,시설안내,대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,16,시설안내,수유실/유아휴게실(Baby Care) 위치 : 과학관 1층 편의시설 : 싱크대 및 전자레인지·쇼파 등 대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,17,시설안내,수유실/유아휴게실(Baby Care)
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,18,시설안내,위치 : 과학관 1층
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,19,시설안내,편의시설 : 싱크대 및 전자레인지·쇼파 등
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,20,시설안내,대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,21,시설안내,"물품보관함(Locker) 위치 : 과학관 1층 매표소, 2층 휴게실 내부 규모 : 48인용 1대, 72인용 1대 대표번호: 02-3668-3350"
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,22,시설안내,물품보관함(Locker)
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,23,시설안내,"위치 : 과학관 1층 매표소, 2층 휴게실 내부"
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,24,시설안내,"규모 : 48인용 1대, 72인용 1대"
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,25,시설안내,대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,26,시설안내,유모차 및 휠체어 대여소(Baby carriage and Wheelchair) 방법 : 1층 매표소 및 안내데스크에서 신분증을 제시 시 대여 수량 : 유모차 5대 / 휠체어 2대 유모차: 36개월 이하까지 이용가능 대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,27,시설안내,유모차 및 휠체어 대여소(Baby carriage and Wheelchair)
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,28,시설안내,방법 : 1층 매표소 및 안내데스크에서 신분증을 제시 시 대여
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,29,시설안내,수량 : 유모차 5대 / 휠체어 2대
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,30,시설안내,유모차: 36개월 이하까지 이용가능
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,31,시설안내,대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,32,시설안내,매표소 및 안내데스크 (Tickets and Information desk) 위치 : 과학관 1층 대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,33,시설안내,매표소 및 안내데스크 (Tickets and Information desk)
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,34,시설안내,위치 : 과학관 1층
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,35,시설안내,대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,36,시설안내,꿈트리 동산(Little Library) 위치 : 과학관 1층(창경궁 방향) 대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,37,시설안내,꿈트리 동산(Little Library)
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,38,시설안내,위치 : 과학관 1층(창경궁 방향)
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,39,시설안내,대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,40,시설안내,휴게실(Lounge) 위치 : 과학관 2층 대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,41,시설안내,휴게실(Lounge)
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,42,시설안내,위치 : 과학관 2층
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,43,시설안내,대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,44,시설안내,영유아놀이터(Baby Lounge) 위치 : 과학관 2층 휴게실 내 대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,45,시설안내,영유아놀이터(Baby Lounge)
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,46,시설안내,위치 : 과학관 2층 휴게실 내
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,47,시설안내,대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,48,시설안내,하늘마당(Courtyard) 위치 : 과학관 3층 옥상 대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,49,시설안내,하늘마당(Courtyard)
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,50,시설안내,위치 : 과학관 3층 옥상
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,51,시설안내,대표번호: 02-3668-3350
시설안내,https://www.csc.go.kr/new1/information/facility.jsp,text,52,시설안내,옥상
